"Regional","Elemento","Rodovia","KM","Tipo","Extensão (m)","Dimensão (m)","Latitude montante","Longitude montante","Latitude jusante","Longitude jusante"
"DR 14","Bueiro","SPD 097/425","0,760","Bueiro Simples Tubular de Concreto","57,4","0,6","-20.52620813","-48.58856768","-20.52589273","-48.58806618"
"DR 14","Bueiro","SPD 415/322","0,766","Bueiro Simples Tubular de Concreto","16,7","0,8","-20.8835339","-48.66724762","-20.88346465","-48.66745946"
"DR 14","Bueiro","SPD 419/322","0,767","Bueiro Simples Tubular de Concreto","13,5","0,8","-20.87213772","-48.71348695","-20.87204653","-48.71359856"
"DR 14","Bueiro","SPD 061/425","0,767","Bueiro Simples Celular de Concreto","16,6","0,6","-20.3400024","-48.30821124","-20.33986286","-48.30805435"
"DR 14","Bueiro","SPD 518/322","0,774","Bueiro Simples Tubular de Concreto","12,3","0,8","-20.2035","-49.303","-20.2034","-49.3028"
"DR 14","Bueiro","SPD 080/425","0,775","Bueiro Simples Tubular de Concreto","14,7","0,6","-20.44720157","-48.44940516","-20.44724566","-48.44922835"
"DR 14","Bueiro","SPD 080/425","0,776","Bueiro Simples Celular de Concreto","14,7","0,7","-20.44729082","-48.44926184","-20.44719554","-48.44940856"
"DR 14","Bueiro","SPD 080/425","0,793","Bueiro Simples Tubular de Concreto","22","0,8","-20.4471704","-48.45019665","-20.44691248","-48.45021997"
"DR 14","Bueiro","SPD 500/322","0,794","Bueiro Simples Tubular de Concreto","18,7","0,6","-20.3244","-49.2131","-20.3243","-49.2134"
"DR 14","Bueiro","SPD 419/322","0,800","Bueiro Simples Tubular de Concreto","38,5","1","-20.87175377","-48.71361089","-20.87198097","-48.71368278"
"DR 14","Bueiro","SP 413","0,800","Bueiro Simples Tubular de Concreto","16","0,6","-20.23542116","-48.12814848","-20.23550923","-48.12808838"
"DR 14","Bueiro","SP 413","0,801","Bueiro Simples Tubular de Concreto","9","0,6","-20.23568761","-48.12830113","-20.23561641","-48.12835994"
"DR 14","Bueiro","SPD 419/322","0,801","Bueiro Simples Tubular de Concreto","38,6","1","-20.87171348","-48.71364688","-20.87138494","-48.71348748"
"DR 14","Bueiro","SPD 442/322","0,804","Bueiro Simples Celular de Concreto","24,2","2","-20.7236","-48.8674","-20.7233","-48.8672"
"DR 14","Bueiro","SPD 097/425","0,806","Bueiro Simples Tubular de Concreto","10,2","0,6","-20.5265107","-48.58843608","20.52647465","-48.5883205"
"DR 14","Bueiro","SPD 124/345","0,810","Bueiro Simples Tubular de Concreto","21,6","0,6","-20.44591817","-48.21749191","-20.44597299","-48.21719495"
"DR 14","Bueiro","SPD 136/425","0,811","Bueiro Simples Tubular de Concreto","12,3","0,8","-20.6836","-48.9056","-20.6834","-489057.0"
"DR 14","Bueiro","SPD 411/322","0,812","Bueiro Simples Tubular de Concreto","12,5","0,8","-20.89324157","-48.62993167","-20.89311061","-48.62993631"
"DR 14","Bueiro","SPD 136/425","0,816","Bueiro Simples Tubular de Concreto","16","0,8","-20.5836","-48.9058","-20.6836","-48.9061"
"DR 14","Bueiro","SPD 415/322","0,819","Bueiro Simples Tubular de Concreto","23","0,8","-20.88323114","-48.66793137","-20.8833936","-48.66773564"
"DR 14","Bueiro","SPD 419/322","0,820","Bueiro Simples Tubular de Concreto","12","0,6","-20.87205401","-48.71391275","-20.87202153","-48.71377521"
"DR 14","Bueiro","SPD 094/425","0,820","Bueiro Simples Tubular de Concreto","103","0,8","-20.51393525","-48.56500763","-20.51346609","-48.56416609"
"DR 14","Bueiro","SPD 458/322","0,828","Bueiro Simples Tubular de Concreto","15,7","0,8","-20.6046","-48.945","-20.6045","-48.9451"
"DR 14","Bueiro","SPD 058/425","0,835","Bueiro Simples Tubular de Concreto","28,2","0,8","-20.32543682","-48.28376381","-20.32519264","-48.28374508"
"DR 14","Bueiro","SPD 038/425","0,835","Bueiro Simples Tubular de Concreto","18,4","0,6","-20.2394","-48.118","-20.2395","-48.1182"
"DR 14","Bueiro","SPD 431/322","0,859","Bueiro Simples Tubular de Concreto","76,7","0,8","-20.8087499","-48.79897769","-20.80935364","-48.79866943"
"DR 14","Bueiro","SPD 058/425","0,863","Bueiro Simples Tubular de Concreto","23,5","0,8","-20.3254683","-48.28377736","-20.32566464","-48.28376918"
"DR 14","Bueiro","SPD 058/425","0,864","Bueiro Simples Tubular de Concreto","30,2","0,8","-20.3251741","-48.28428579","-20.32525543","-48.2839808"
"DR 14","Bueiro","SPD 047/425","0,871","Bueiro Simples Tubular de Concreto","42","0,8","-20.2731","-48.1942","-20.2732","-48.1939"
"DR 14","Bueiro","SPD 542/322","0,893","Bueiro Simples Tubular de Concreto","27","0,6","-20.0254","-49.4148","-20.0255","-49.4151"
"DR 14","Bueiro","SPD 411/322","0,893","Bueiro Simples Tubular de Concreto","15,6","0,6","-20.89302924","-48.63065434","-20.89299179","-48.63085835"
"DR 14","Bueiro","SPD 497/322","0,895","Bueiro Simples Tubular de Concreto","14,3","0,8","-20.3368","-49.1891","-20.3369","-49.1891"
"DR 14","Bueiro","SPD 497/322","0,896","Bueiro Simples Tubular de Concreto","14,7","0,8","-20.3368","-49.1891","-20.337","-49.1892"
"DR 14","Bueiro","SPD 433/322","0,898","Bueiro Simples Tubular de Concreto","18,8","0,8","-20.794","-48.8083","-20.7942","-48.8083"
"DR 14","Bueiro","SPD 098/425","0,900","Bueiro Simples Tubular de Concreto","49,8","1","-20.52995992","-48.59785995","-20.53032621","-48.59756"
"DR 14","Bueiro","SPD 047/425","0,910","Bueiro Simples Tubular de Concreto","33","0,8","-20.2718","-48.1946","-20.2721","-48.1947"
"DR 14","Bueiro","SPD 047/425","0,913","Bueiro Simples Tubular de Concreto","22","0,8","-20.2725","-48.1946","-20.2724","-48.1945"
"DR 14","Bueiro","SPD 094/425","0,914","Bueiro Simples Tubular de Concreto","21,9","0,8","-20.51346128","-48.56506437","-20.51358494","-48.5653472"
"DR 14","Bueiro","SPD 431/322","0,920","Bueiro Simples Tubular de Concreto","21,5","1","-20.80873621","-48.79904848","-20.80892154","-48.79910746"
"DR 14","Bueiro","SPD 458/322","0,920","Bueiro Triplo Tubular de Concreto","24","1,5","-20.6039","-48.9455","-20.6041","-48.9457"
"DR 14","Bueiro","SPD 060/425","0,921","Bueiro Simples Tubular de Concreto","25,8","0,6","-20.33607764","-48.30175542","-20.33601533","-48.30145781"
"DR 14","Bueiro","SPD 413/322","0,923","Bueiro Simples Tubular de Concreto","18,7","0,6","-20.88784569","-48.65042108","-20.88791348","-48.65020324"
"DR 14","Bueiro","SPD 136/425","0,931","Bueiro Simples Tubular de Concreto","29","0,8","-20.6827","-48.9065","-20.6829","-48.9067"
"DR 14","Bueiro","SPD 431/322","0,935","Bueiro Simples Tubular de Concreto","38,6","1","-20.80875035","-48.79902174","-20.80860919","-48.79868292"
"DR 14","Bueiro","SPD 462/322","0,940","Bueiro Simples Tubular de Concreto","11,2","0,6","-20.5825","-48.9635","-20.5825","-48.9637"
"DR 14","Bueiro","SPD 433/322","0,940","Bueiro Simples Tubular de Concreto","16,6","0,6","-20.7937","-48.8085","-20.7937","-48.8085"
"DR 14","Bueiro","SPD 047/425","0,943","Bueiro Simples Tubular de Concreto","34","0,8","-20.2721","-48.1947","-20.2724","-48.1947"
"DR 14","Bueiro","SPD 419/322","0,945","Bueiro Simples Tubular de Concreto","35,2","0,8","-20.871238","-48.71539604","-20.87097285","-48.71521361"
"DR 14","Bueiro","SPD 462/322","0,945","Bueiro Simples Tubular de Concreto","18,35","0,8","-20.5824","-48.964","-20.5825","-48.9642"
"DR 14","Bueiro","SPD 098/425","0,950","Bueiro Simples Tubular de Concreto","21,3","0,8","-20.53086409","-48.59780871","-20.53089602","-48.59801288"
"DR 14","Bueiro","SPD 047/425","0,956","Bueiro Simples Tubular de Concreto","43","0,8","-20.2731","-48.1946","-20.2731","-48.1842"
"DR 14","Bueiro","SPD 149/425","0,963","Bueiro Simples Tubular de Concreto","12,5","0,6","-20.72295358","-49.02432048","-20.72284696","-49.02449423"
"DR 14","Bueiro","SPD 047/425","0,966","Bueiro Simples Tubular de Concreto","9","0,8","-20.2731","-48.1947","-20.2731","-48.1948"
"DR 14","Bueiro","SPD 047/425","0,967","Bueiro Simples Tubular de Concreto","21","0,8","-20.2731","-48.1946","-20.2731","-48.1948"
"DR 14","Bueiro","SPD 047/425","0,968","Bueiro Simples Tubular de Concreto","25","0,8","-20.2722","-48.195","-20.2721","-48.1948"
"DR 14","Bueiro","SPD 542/322","0,976","Bueiro Simples Tubular de Concreto","15,6","0,6","-20.0257","-49.4155","-20.0258","-49.4157"
"DR 14","Bueiro","SPD 431/322","0,977","Bueiro Simples Tubular de Concreto","12","0,8","-20.80846219","-48.79935035","-20.80842421","-48.79922564"
"DR 14","Bueiro","SPD 431/322","0,978","Bueiro Simples Tubular de Concreto","16","0,8","-20.80838849","-48.7992415","-20.8083157","-48.79910909"
"DR 14","Bueiro","SPD 411/322","0,978","Bueiro Simples Celular de Concreto","16","3,5","-20.89254387","-48.63141037","-20.89281937","-48.63150256"
"DR 14","Bueiro","SPD 411/322","0,979","Bueiro Simples Celular de Concreto","16,6","3,5","-20.89306988","-48.63159072","-20.89283889","-48.63151021"
"DR 14","Bueiro","SPD 431/322","0,979","Bueiro Simples Tubular de Concreto","28","0,8","-20.80834143","-48.7991316","-20.80809124","-48.79894192"
"DR 14","Bueiro","SPD 427/322","0,993","Bueiro Simples Tubular de Concreto","13","0,8","-20.83370729","-48.77295642","-20.83357282","-48.772988"
"DR 14","Bueiro","SPD 047/425","0,993","Bueiro Simples Tubular de Concreto","25","0,8","-20.2731","-48.1948","-20.273","-48.195"
"DR 14","Bueiro","SPD 094/425","0,993","Bueiro Simples Tubular de Concreto","18,5","0,6","-20.51367742","-48.56596831","-20.51374379","-48.56575309"
"DR 14","Bueiro","SPD 098/425","1,000","Bueiro Simples Tubular de Concreto","21,4","0,6","-20.53056744","-48.59827357","-20.53078618","-48.59832835"
"DR 14","Bueiro","SPD 028/385","1,000","Bueiro Simples Tubular de Concreto","36","0,8","-20.1847","-47.9957","-20.1851","-47.9988"
"DR 14","Bueiro","SPD 028/385","1,001","Bueiro Simples Tubular de Concreto","26,2","0,8","-20.1851","-47.9988","-20.1855","-47.9989"
"DR 14","Bueiro","SPD 061/425","1,004","Bueiro Simples Tubular de Concreto","16,5","0,6","-20.34052825","-48.30913854","-20.34044407","-48.30935459"
"DR 14","Bueiro","SPD 097/425","1,006","Bueiro Simples Tubular de Concreto","23","0,6","-20.5276","-48.5895","-20.5278","-48.5894"
"DR 14","Bueiro","SPD 431/326","1,011","Passagem Gado","34",,"-20.48319739","-48.61223174","-20.48317579","-48.61188298"
"DR 14","Bueiro","SPD 136/425","1,013","Bueiro Simples Tubular de Concreto","15","0,6","-20.68553993","-48.90607681","-20.68568477","-48.90611861"
"DR 14","Bueiro","SPD 136/425","1,014","Bueiro Simples Tubular de Concreto","12,7","0,6","-20.68530877","-48.90621922","-20.68525199","-48.90630169"
"DR 14","Bueiro","SPD 124/345","1,015","Bueiro Simples Tubular de Concreto","75,3","0,6","-20.44582484","-48.21993135","-20.44617433","-48.21930044"
"DR 14","Bueiro","SPD 080/425","1,023","Bueiro Simples Tubular de Concreto","17,5","0,8","-20.44848503","-48.45181464","-20.4483505","-48.45161336"
"DR 14","Bueiro","SPD 047/425","1,023","Bueiro Simples Tubular de Concreto","30","0,8","-20.27302461","-48.19530886","-20.27300516","-48.19504762"
"DR 14","Bueiro","SPD 097/425","1,024","Bueiro Simples Tubular de Concreto","51","0,6","-20.5265","-48.5904","-20.5269","-48.5901"
"DR 14","Bueiro","SPD 047/425","1,026","Bueiro Simples Tubular de Concreto","58","0,8","-20.2722","-48.195","-20.2727","-48.1952"
"DR 14","Bueiro","SPD 149/425","1,028","Bueiro Simples Tubular de Concreto","14,1","0,6","-20.72302499","-49.02515166","-20.72297138","-49.02499341"
"DR 14","Bueiro","SPD 149/425","1,029","Bueiro Simples Tubular de Concreto","20,4","0,8","-20.72385685","-49.02859589","-20.72363133","-49.02848927"
"DR 14","Bueiro","SPD 061/425","1,043","Bueiro Simples Tubular de Concreto","21,5","0,8","-20.34052714","-48.30995156","-20.34048396","-48.30962791"
"DR 14","Bueiro","SPD 427/322","1,043","Bueiro Simples Tubular de Concreto","18,6","0,8","-20.83328585","-48.77297947","-20.83311908","-48.77287951"
"DR 14","Bueiro","SPD 047/425","1,046","Bueiro Simples Tubular de Concreto","20","0,8","-20.2727","-48.1952","-20.2727","-48.1954"
"DR 14","Bueiro","SPD 097/425","1,053","Bueiro Simples Tubular de Concreto","38","0,6","-20.5263","-48.5915","-20.526","-48.5913"
"DR 14","Bueiro","SPD 061/425","1,054","Bueiro Simples Tubular de Concreto","17,1","0,8","-20.34054837","-48.30977565","-20.34051817","-48.30994863"
"DR 14","Bueiro","SPD 411/322","1,054","Bueiro Simples Tubular de Concreto","32,6","0,8","-20.89267431","-48.63219793","-20.89267042","-48.63221353"
"DR 14","Bueiro","SPD 097/425","1,055","Bueiro Simples Tubular de Concreto","13","0,6","-20.5267","-48.5909","-20.5265","-48.5909"
"DR 14","Bueiro","SPD 097/425","1,086","Bueiro Simples Tubular de Concreto","14","0,6","-20.5262","-48.5915","-20.5263","-48.5914"
"DR 14","Bueiro","SPD 411/322","1,086","Bueiro Simples Tubular de Concreto","17,3","1,2","-20.89271641","-48.63263324","-20.8927427","-48.63294104"
"DR 14","Bueiro","SPD 094/425","1,086","Bueiro Simples Tubular de Concreto","13,9","0,4","-20.51406502","-48.56662065","-20.51418053","-48.5665799"
"DR 14","Bueiro","SPD 124/345","1,087","Bueiro Simples Tubular de Concreto","26,1","0,6","-20.44522767","-48.2201585","-20.4453747","-48.21989576"
"DR 14","Bueiro","SPD 411/322","1,087","Bueiro Simples Tubular de Concreto","24,7","1,2","-20.89275284","-48.63266611","-20.892555337","-48.63260201"
"DR 14","Bueiro","SPD 124/345","1,088","Bueiro Simples Tubular de Concreto","25,3","0,6","-20.44582373","-48.21997528","-20.44590237","-48.22017883"
"DR 14","Bueiro","SPA 426/322","1,092","Bueiro Simples Tubular de Concreto","12,3","0,6","-20.83734999","-48.78221468","-20.8373215","-48.78202586"
"DR 14","Bueiro","SPD 058/425","1,096","Bueiro Simples Tubular de Concreto","18,7","0,6","-20.32638364","-48.28578502","-20.32651751","-48.28603948"
"DR 14","Bueiro","SPD 124/345","1,100","Bueiro Simples Tubular de Concreto","18,3","1,5","-20.44482203","-48.22015797","-20.44475619","-48.21983668"
"DR 14","Bueiro","SPD 427/322","1,100","Bueiro Simples Tubular de Concreto","38","1","-20.83262807","-48.7734117","-20.83262807","-48.7734117"
"DR 14","Bueiro","SPD 411/322","1,110","Bueiro Simples Tubular de Concreto","9,7","1,2","-20.89276828","-48.63290778","-20.89275478","-4863290006.0"
"DR 14","Bueiro","SPD 124/345","1,112","Bueiro Simples Tubular de Concreto","37,6","0,6","-20.44589728","-48.22017967","-20.44583557","-48.22057855"
"DR 14","Bueiro","SPD 098/425","1,125","Bueiro Simples Tubular de Concreto","17,2","1","-20.53188792","-48.59930878","-20.53177689","-48.59920296"
"DR 14","Bueiro","SPD 094/425","1,131","Bueiro Simples Tubular de Concreto","26,7","1","-20.51411515","-48.56707855","-20.5143344","-48.5669449"
"DR 14","Bueiro","SPD 080/425","1,132","Bueiro Simples Tubular de Concreto","16,8","1","-20.44889462","-48.45238487","-20.44908762","-48.45229428"
"DR 14","Bueiro","SPD 419/322","1,132","Bueiro Simples Tubular de Concreto","30,3","0,6","-20.87082763","-48.71715477","-20.87080397","-48.71744104"
"DR 14","Bueiro","SPD 094/425","1,136","Bueiro Simples Tubular de Concreto","61,6","0,8","-20.51411108","-48.56705649","-20.51354089","-48.56706399"
"DR 14","Bueiro","SPD 094/425","1,137","Bueiro Simples Tubular de Concreto","12,1","0,4","-20.51533134","-4856725429.0","-20.51519156","-48.56710009"
"DR 14","Bueiro","SPD 098/425","1,142","Bueiro Simples Tubular de Concreto","80","0,8","-20.53239034","-48.5999524","-20.53190397","-48.59929798"
"DR 14","Bueiro","SPD 411/322","1,150","Bueiro Simples Tubular de Concreto","69,1","0,8","-20.89186665","-48.63310051","-20.89236644","-48.63305914"
"DR 14","Bueiro","SPD 124/345","1,151","Bueiro Simples Tubular de Concreto","36,5","0,6","-20.44581381","-48.22057855","-20.4457118","-48.22089626"
"DR 14","Bueiro","SPD 038/425","1,190","Bueiro Simples Tubular de Concreto","31,6","0,8","-20.2406","-48.1211","-20.2405","-48.1212"
"DR 14","Bueiro","SPD 431/326","1,201","Bueiro Simples Tubular de Concreto","19,7","0,6","-20.48121422","-48.61263506","-20.48143269","-48.61258206"
"DR 14","Bueiro","SPD 433/322","1,215","Bueiro Simples Tubular de Concreto","21","0,8","-20.7919","-48.81","-20.7917","-48.8099"
"DR 14","Bueiro","SPA 426/322","1,216","Bueiro Simples Tubular Metálico","9,5","0,6","-20.8373","-48.7821","-20.8373","-48.7822"
"DR 14","Bueiro","SPD 462/322","1,246","Bueiro Simples Tubular de Concreto","18,8","0,8","-20.5808","-48.9657","-20.5806","-48.9659"
"DR 14","Bueiro","SPD 427/322","1,258","Bueiro Simples Tubular de Concreto","26","1,2","-20.83205427","-48.77464489","-20.8318586","-48.77446504"
"DR 14","Bueiro","SPD 427/322","1,259","Bueiro Simples Tubular de Concreto","27,6","0,8","-20.83161977","-48.77485881","-20.8317432","-48.77466187"
"DR 14","Bueiro","SPD 433/322","1,271","Bueiro Simples Tubular de Concreto","10,5","0,6","-20.7908","-48.81","-20.7909","-48.8098"
"DR 14","Bueiro","SPA 473/322","1,272","Bueiro Simples Tubular de Concreto","17,8","0,8","-20.5128","-49.0441","-20.5127","-49.0441"
"DR 14","Bueiro","SP 353","1,284","Bueiro Simples Tubular de Concreto","8,8","0,4","-20.8397","-48.4696","-20.8398","-48.4697"
"DR 14","Bueiro","SP 353","1,285","Bueiro Simples Tubular de Concreto","8,7","0,4","-20.8395","-48.4697","-20.8395","-48.4698"
"DR 14","Bueiro","SPD 028/385","1,292","Bueiro Simples Tubular de Concreto","18,3","0,6","-20.1844","-48.0014","-20.1844","-48.0017"
"DR 14","Bueiro","SPD 433/322","1,293","Bueiro Simples Tubular de Concreto","18,4","0,8","-20.7908","-48.8099","-20.7909","-48.8102"
"DR 14","Bueiro","SPD 427/322","1,301","Bueiro Simples Tubular de Concreto","20,2","0,8","-20.83187633","-48.77445783","-20.83163837","-48.77426172"
"DR 14","Bueiro","SPD 124/345","1,306","Bueiro Simples Celular de Concreto","46","2,5","-20.44562625","-48.22200421","-20.44522369","-48.22198326"
"DR 14","Bueiro","SPD 124/345","1,306","Bueiro Simples Tubular de Concreto","30,6","1","-20.44543809","-48.22199823","-20.44545205","-48.22231729"
"DR 14","Bueiro","SPD 462/322","1,313","Bueiro Simples Tubular de Concreto","16,8","0,8","-20.5804","-48.9662","-20.5801","-48.9662"
"DR 14","Bueiro","SP 353","1,315","Bueiro Simples Tubular de Concreto","8,9","0,4","-20.8396","-48.4693","-20.8396","-48.4695"
"DR 14","Bueiro","SP 353","1,319","Bueiro Simples Tubular de Concreto","9","0,4","-20.8393","-48.4695","-20.8394","-48.4695"
"DR 14","Bueiro","SPD 028/385","1,334","Bueiro Simples Tubular de Concreto","22,8","0,6","-20.1844","-48.0018","-20.1846","-48.0021"
"DR 14","Bueiro","SPD 124/345","1,339","Bueiro Simples Tubular de Concreto","22,7","0,6","-20.44543066","-48.22251874","-20.44545715","-48.22227424"
"DR 14","Bueiro","SPA 426/322","1,340","Bueiro Simples Tubular Metálico","32,6",,"-20.83823719","-48.78422895","-20.83802806","-48.78432026"
"DR 14","Bueiro","SPD 146/425","1,374","Bueiro Simples Tubular de Concreto","15,6","0,6","-20.7167622","-49.00009269","-20.71669107","-48.99990622"
"DR 14","Bueiro","SPD 060/425","1,380","Bueiro Simples Tubular de Concreto","28,6","0,8","-20.33769136","-48.30526132","-20.33783119","-48.30499247"
"DR 14","Bueiro","SPD 411/322","1,422","Bueiro Simples Tubular de Concreto","17,8","0,8","-20.89160737","-48.63561709","-2089144241.0","-48.63570677"
"DR 14","Bueiro","SPD 146/425","1,465","Bueiro Simples Tubular de Concreto","14","0,6","-20.71689917","-49.00074448","-20.71706179","-49.00076921"
"DR 14","Bueiro","SPD 146/425","1,466","Bueiro Simples Tubular de Concreto","37,8","0,6","-20.71706019","-49.00074047","-20.71714664","-49.0010967"
"DR 14","Bueiro","SPD 038/425","1,490","Bueiro Simples Tubular de Concreto","19,2","0,8","-20.2418","-48.1236","-20.2418","-48.1236"
"DR 14","Bueiro","SPD 433/322","1,523","Bueiro Simples Tubular de Concreto","17","0,8","-20.7893","-48.8112","-20.7891","-48.8114"
"DR 14","Bueiro","SPD 061/425","1,541","Bueiro Simples Tubular de Concreto","24,1","0,6","-20.3437989","-48.3148207","-20.34363879","-48.31453502"
"DR 14","Bueiro","SPD 038/425","1,554","Bueiro Simples Tubular de Concreto","18","0,8","-20.242","-48.1242","-20.2421","-48.1242"
